voc1,no2,eth,co,tag
1.38,2.72,0.87,3.25,coffee
1.37,2.71,0.87,3.25,coffee
1.38,2.72,0.87,3.25,coffee
1.37,2.71,0.87,3.25,coffee
1.38,2.72,0.88,3.26,coffee
1.38,2.72,0.87,3.26,coffee
1.38,2.71,0.88,3.26,coffee
1.38,2.72,0.88,3.25,coffee
1.38,2.72,0.88,3.25,coffee
1.38,2.71,0.88,3.25,coffee
1.38,2.71,0.88,3.25,coffee
1.38,2.72,0.88,3.26,coffee
1.38,2.71,0.88,3.26,coffee
1.38,2.72,0.88,3.26,coffee
1.38,2.72,0.88,3.26,coffee
1.38,2.72,0.88,3.26,coffee
1.38,2.72,0.88,3.26,coffee
1.38,2.71,0.88,3.25,coffee
1.38,2.72,0.88,3.25,coffee
1.38,2.72,0.88,3.26,coffee
1.39,2.71,0.88,3.25,coffee
1.38,2.72,0.88,3.26,coffee
1.38,2.72,0.88,3.26,coffee
1.38,2.71,0.88,3.26,coffee
1.38,2.72,0.88,3.26,coffee
1.38,2.71,0.88,3.26,coffee
1.39,2.72,0.88,3.26,coffee
1.38,2.71,0.88,3.26,coffee
1.39,2.72,0.88,3.26,coffee
1.39,2.72,0.88,3.26,coffee
1.39,2.72,0.88,3.26,coffee
1.38,2.72,0.88,3.26,coffee
1.38,2.71,0.88,3.26,coffee
1.39,2.72,0.89,3.25,coffee
1.39,2.71,0.88,3.26,coffee
1.39,2.72,0.88,3.26,coffee
1.39,2.71,0.88,3.26,coffee
1.39,2.71,0.88,3.26,coffee
1.39,2.71,0.88,3.26,coffee
1.38,2.72,0.88,3.26,coffee
1.39,2.72,0.88,3.25,coffee
1.39,2.71,0.88,3.26,coffee
1.39,2.72,0.88,3.26,coffee
1.39,2.72,0.89,3.26,coffee
1.39,2.71,0.89,3.26,coffee
1.39,2.71,0.89,3.26,coffee
1.39,2.71,0.89,3.26,coffee
1.39,2.72,0.89,3.26,coffee
1.39,2.71,0.89,3.26,coffee
1.39,2.72,0.89,3.26,coffee
1.39,2.72,0.89,3.26,coffee
1.39,2.72,0.89,3.26,coffee
1.39,2.71,0.89,3.26,coffee
1.39,2.72,0.89,3.26,coffee
1.39,2.71,0.89,3.26,coffee
1.4,2.71,0.89,3.26,coffee
1.4,2.72,0.89,3.26,coffee
1.4,2.72,0.89,3.26,coffee
1.4,2.71,0.9,3.26,coffee
1.4,2.72,0.9,3.27,coffee
1.4,2.72,0.89,3.26,coffee
1.4,2.72,0.89,3.27,coffee
1.4,2.72,0.9,3.27,coffee
1.4,2.72,0.89,3.27,coffee
1.4,2.72,0.9,3.27,coffee
1.4,2.72,0.9,3.27,coffee
1.4,2.72,0.9,3.27,coffee
1.41,2.72,0.9,3.27,coffee
1.41,2.71,0.9,3.27,coffee
1.41,2.72,0.9,3.28,coffee
1.41,2.72,0.9,3.28,coffee
1.41,2.72,0.9,3.28,coffee
1.41,2.72,0.9,3.28,coffee
1.41,2.72,0.9,3.28,coffee
1.4,2.72,0.9,3.28,coffee
1.41,2.72,0.9,3.28,coffee
1.41,2.72,0.9,3.28,coffee
1.41,2.72,0.9,3.27,coffee
1.41,2.72,0.9,3.28,coffee
1.41,2.72,0.91,3.28,coffee
1.41,2.71,0.91,3.28,coffee
1.41,2.71,0.91,3.28,coffee
1.41,2.72,0.91,3.28,coffee
1.41,2.72,0.91,3.28,coffee
1.41,2.72,0.91,3.28,coffee
1.41,2.72,0.9,3.28,coffee
1.41,2.71,0.91,3.28,coffee
1.41,2.72,0.91,3.28,coffee
1.41,2.71,0.91,3.28,coffee
1.41,2.71,0.91,3.28,coffee
1.41,2.71,0.91,3.27,coffee
1.41,2.71,0.91,3.27,coffee
1.41,2.71,0.91,3.27,coffee
1.41,2.71,0.91,3.27,coffee
1.41,2.72,0.91,3.26,coffee
1.41,2.71,0.9,3.27,coffee
1.41,2.71,0.91,3.27,coffee
1.41,2.71,0.91,3.27,coffee
1.41,2.71,0.91,3.28,coffee
1.42,2.71,0.91,3.28,coffee
1.42,2.72,0.91,3.29,coffee
1.42,2.72,0.91,3.29,coffee
1.42,2.72,0.91,3.29,coffee
1.42,2.72,0.91,3.29,coffee
1.41,2.72,0.92,3.29,coffee
1.42,2.72,0.92,3.3,coffee
1.42,2.72,0.91,3.3,coffee
1.42,2.72,0.91,3.3,coffee
1.42,2.71,0.92,3.31,coffee
1.42,2.71,0.91,3.31,coffee
1.42,2.72,0.92,3.31,coffee
1.43,2.72,0.91,3.3,coffee
1.43,2.72,0.91,3.31,coffee
1.43,2.72,0.92,3.31,coffee
1.42,2.72,0.92,3.31,coffee
1.43,2.72,0.92,3.31,coffee
1.42,2.72,0.92,3.3,coffee
1.42,2.72,0.92,3.3,coffee
1.43,2.72,0.92,3.3,coffee
1.42,2.72,0.92,3.3,coffee
1.43,2.72,0.92,3.3,coffee
1.42,2.72,0.92,3.3,coffee
1.43,2.72,0.92,3.3,coffee
1.43,2.72,0.92,3.3,coffee
1.42,2.72,0.92,3.3,coffee
1.43,2.72,0.92,3.3,coffee
1.43,2.72,0.92,3.3,coffee
1.43,2.72,0.92,3.3,coffee
1.43,2.72,0.92,3.3,coffee
1.43,2.71,0.92,3.3,coffee
1.43,2.72,0.93,3.3,coffee
1.43,2.72,0.92,3.3,coffee
1.43,2.72,0.92,3.3,coffee
1.43,2.72,0.92,3.3,coffee
1.43,2.72,0.92,3.3,coffee
1.43,2.72,0.93,3.3,coffee
1.44,2.72,0.93,3.3,coffee
1.43,2.72,0.92,3.3,coffee
1.43,2.72,0.92,3.3,coffee
1.43,2.72,0.93,3.3,coffee
1.44,2.72,0.93,3.3,coffee
1.43,2.72,0.92,3.3,coffee
1.43,2.71,0.93,3.29,coffee
1.44,2.71,0.92,3.3,coffee
1.43,2.72,0.93,3.29,coffee
1.44,2.72,0.93,3.3,coffee
1.44,2.72,0.93,3.3,coffee
1.44,2.72,0.93,3.29,coffee
1.43,2.71,0.93,3.29,coffee
1.43,2.72,0.93,3.29,coffee
1.43,2.72,0.93,3.3,coffee
1.43,2.71,0.93,3.29,coffee
1.44,2.71,0.93,3.29,coffee
1.44,2.71,0.93,3.29,coffee
1.44,2.71,0.93,3.29,coffee
1.44,2.71,0.93,3.29,coffee
1.44,2.71,0.93,3.3,coffee
1.44,2.71,0.93,3.29,coffee
1.44,2.71,0.93,3.29,coffee
1.44,2.72,0.93,3.29,coffee
1.44,2.71,0.93,3.29,coffee
1.44,2.72,0.93,3.3,coffee
1.44,2.72,0.93,3.29,coffee
1.44,2.71,0.93,3.29,coffee
1.44,2.72,0.93,3.29,coffee
1.44,2.72,0.93,3.29,coffee
1.44,2.71,0.93,3.29,coffee
1.44,2.71,0.93,3.29,coffee
1.44,2.71,0.93,3.29,coffee
1.44,2.71,0.94,3.29,coffee
1.44,2.71,0.93,3.28,coffee
1.44,2.71,0.93,3.28,coffee
1.44,2.71,0.93,3.29,coffee
1.44,2.71,0.93,3.29,coffee
1.44,2.71,0.93,3.29,coffee
1.44,2.71,0.93,3.28,coffee
1.44,2.71,0.93,3.28,coffee
1.44,2.71,0.93,3.29,coffee
1.44,2.72,0.94,3.28,coffee
1.44,2.71,0.93,3.29,coffee
1.44,2.71,0.93,3.29,coffee
1.44,2.71,0.93,3.28,coffee
1.44,2.71,0.93,3.28,coffee
1.44,2.71,0.93,3.28,coffee
1.43,2.71,0.93,3.28,coffee
1.44,2.71,0.93,3.28,coffee
1.44,2.71,0.94,3.28,coffee
1.44,2.71,0.93,3.28,coffee
1.44,2.71,0.93,3.28,coffee
1.44,2.71,0.93,3.28,coffee
1.44,2.71,0.93,3.28,coffee
1.44,2.71,0.94,3.28,coffee
1.44,2.71,0.94,3.28,coffee
1.44,2.71,0.94,3.29,coffee
1.44,2.71,0.94,3.29,coffee
1.44,2.71,0.94,3.29,coffee
1.44,2.71,0.94,3.29,coffee
3.63,3.23,3.68,2.9,garlic
3.63,3.23,3.68,2.9,garlic
3.63,3.22,3.68,2.9,garlic
3.63,3.22,3.68,2.91,garlic
3.63,3.22,3.68,2.91,garlic
3.62,3.23,3.68,2.91,garlic
3.63,3.22,3.68,2.91,garlic
3.62,3.22,3.68,2.91,garlic
3.62,3.22,3.68,2.91,garlic
3.63,3.22,3.68,2.91,garlic
3.63,3.22,3.68,2.91,garlic
3.63,3.22,3.68,2.91,garlic
3.62,3.22,3.68,2.91,garlic
3.63,3.22,3.68,2.91,garlic
3.62,3.22,3.68,2.9,garlic
3.62,3.21,3.68,2.9,garlic
3.62,3.21,3.68,2.9,garlic
3.62,3.21,3.68,2.9,garlic
3.62,3.22,3.68,2.9,garlic
3.62,3.21,3.68,2.89,garlic
3.62,3.21,3.67,2.89,garlic
3.62,3.21,3.68,2.89,garlic
3.62,3.21,3.67,2.89,garlic
3.62,3.21,3.67,2.88,garlic
3.62,3.21,3.67,2.88,garlic
3.61,3.21,3.67,2.87,garlic
3.62,3.2,3.67,2.87,garlic
3.61,3.2,3.67,2.87,garlic
3.61,3.2,3.67,2.87,garlic
3.61,3.2,3.67,2.87,garlic
3.62,3.2,3.67,2.87,garlic
3.61,3.2,3.67,2.87,garlic
3.61,3.2,3.67,2.87,garlic
3.61,3.19,3.66,2.86,garlic
3.61,3.19,3.67,2.86,garlic
3.61,3.2,3.66,2.85,garlic
3.61,3.2,3.66,2.85,garlic
3.61,3.2,3.66,2.84,garlic
3.6,3.19,3.66,2.84,garlic
3.61,3.19,3.66,2.84,garlic
3.61,3.2,3.66,2.84,garlic
3.6,3.19,3.66,2.83,garlic
3.61,3.19,3.66,2.83,garlic
3.6,3.19,3.65,2.83,garlic
3.6,3.19,3.66,2.83,garlic
3.6,3.19,3.65,2.83,garlic
3.6,3.19,3.66,2.83,garlic
3.6,3.18,3.66,2.83,garlic
3.6,3.19,3.65,2.83,garlic
3.6,3.19,3.65,2.83,garlic
3.6,3.18,3.65,2.83,garlic
3.6,3.18,3.65,2.83,garlic
3.6,3.18,3.65,2.83,garlic
3.6,3.18,3.65,2.83,garlic
3.6,3.19,3.65,2.83,garlic
3.6,3.19,3.65,2.84,garlic
3.6,3.18,3.65,2.84,garlic
3.6,3.19,3.65,2.84,garlic
3.6,3.18,3.64,2.84,garlic
3.6,3.18,3.65,2.84,garlic
3.6,3.18,3.64,2.84,garlic
3.59,3.18,3.64,2.84,garlic
3.6,3.18,3.64,2.84,garlic
3.59,3.18,3.64,2.83,garlic
3.59,3.18,3.65,2.83,garlic
3.59,3.18,3.64,2.83,garlic
3.59,3.18,3.64,2.83,garlic
3.59,3.18,3.64,2.83,garlic
3.59,3.18,3.64,2.83,garlic
3.59,3.17,3.64,2.83,garlic
3.59,3.17,3.64,2.83,garlic
3.59,3.17,3.64,2.83,garlic
3.59,3.17,3.64,2.83,garlic
3.59,3.17,3.64,2.82,garlic
3.59,3.17,3.64,2.82,garlic
3.58,3.17,3.64,2.82,garlic
3.59,3.17,3.64,2.82,garlic
3.58,3.17,3.64,2.81,garlic
3.58,3.16,3.63,2.81,garlic
3.58,3.16,3.64,2.81,garlic
3.58,3.17,3.63,2.81,garlic
3.58,3.16,3.64,2.81,garlic
3.58,3.16,3.64,2.81,garlic
3.58,3.16,3.63,2.82,garlic
3.58,3.16,3.63,2.82,garlic
3.58,3.16,3.63,2.83,garlic
3.58,3.16,3.63,2.82,garlic
3.58,3.16,3.63,2.83,garlic
3.58,3.16,3.63,2.83,garlic
3.58,3.15,3.63,2.83,garlic
3.58,3.15,3.63,2.83,garlic
3.58,3.15,3.63,2.82,garlic
3.58,3.15,3.63,2.82,garlic
3.58,3.15,3.62,2.82,garlic
3.58,3.15,3.62,2.82,garlic
3.58,3.15,3.63,2.81,garlic
3.57,3.15,3.63,2.81,garlic
3.57,3.15,3.63,2.81,garlic
3.57,3.15,3.63,2.8,garlic
3.57,3.15,3.62,2.81,garlic
3.57,3.15,3.63,2.8,garlic
3.57,3.15,3.62,2.81,garlic
3.57,3.15,3.62,2.81,garlic
3.57,3.15,3.62,2.81,garlic
3.57,3.15,3.62,2.81,garlic
3.57,3.15,3.63,2.81,garlic
3.57,3.15,3.62,2.81,garlic
3.57,3.15,3.62,2.81,garlic
3.57,3.15,3.62,2.82,garlic
3.57,3.15,3.62,2.82,garlic
3.57,3.16,3.62,2.82,garlic
3.58,3.16,3.62,2.83,garlic
3.57,3.15,3.62,2.83,garlic
3.57,3.16,3.62,2.84,garlic
3.57,3.16,3.62,2.84,garlic
3.57,3.16,3.62,2.85,garlic
3.58,3.16,3.62,2.85,garlic
3.57,3.16,3.62,2.85,garlic
3.58,3.17,3.62,2.86,garlic
3.58,3.17,3.62,2.86,garlic
3.58,3.17,3.62,2.86,garlic
3.58,3.17,3.62,2.87,garlic
3.58,3.17,3.62,2.87,garlic
3.59,3.17,3.63,2.88,garlic
3.58,3.17,3.63,2.89,garlic
3.58,3.18,3.63,2.9,garlic
3.58,3.18,3.63,2.9,garlic
3.58,3.18,3.63,2.91,garlic
3.58,3.18,3.63,2.92,garlic
3.59,3.18,3.63,2.93,garlic
3.59,3.19,3.64,2.93,garlic
3.59,3.19,3.64,2.94,garlic
3.59,3.19,3.64,2.94,garlic
3.59,3.19,3.65,2.94,garlic
3.59,3.19,3.65,2.94,garlic
3.59,3.19,3.65,2.94,garlic
3.59,3.19,3.65,2.94,garlic
3.6,3.19,3.65,2.94,garlic
3.59,3.19,3.66,2.94,garlic
3.6,3.19,3.65,2.94,garlic
3.6,3.19,3.66,2.93,garlic
3.6,3.19,3.65,2.93,garlic
3.6,3.19,3.66,2.93,garlic
3.6,3.19,3.65,2.93,garlic
3.6,3.18,3.65,2.93,garlic
3.6,3.18,3.65,2.93,garlic
3.6,3.18,3.65,2.93,garlic
3.6,3.18,3.65,2.93,garlic
3.61,3.18,3.65,2.94,garlic
3.6,3.18,3.65,2.94,garlic
3.61,3.18,3.65,2.95,garlic
3.6,3.19,3.65,2.95,garlic
3.61,3.19,3.65,2.95,garlic
3.61,3.19,3.65,2.95,garlic
3.61,3.19,3.65,2.95,garlic
3.61,3.19,3.66,2.96,garlic
3.61,3.19,3.65,2.96,garlic
3.61,3.19,3.66,2.96,garlic
3.61,3.19,3.66,2.96,garlic
3.61,3.19,3.65,2.96,garlic
3.61,3.19,3.65,2.96,garlic
3.61,3.19,3.66,2.96,garlic
3.62,3.19,3.66,2.95,garlic
3.61,3.19,3.65,2.96,garlic
3.61,3.2,3.65,2.96,garlic
3.62,3.19,3.66,2.96,garlic
3.62,3.2,3.65,2.96,garlic
3.62,3.2,3.66,2.96,garlic
3.61,3.2,3.65,2.97,garlic
3.62,3.2,3.66,2.97,garlic
3.62,3.2,3.66,2.97,garlic
3.62,3.2,3.66,2.98,garlic
3.62,3.2,3.66,2.98,garlic
3.62,3.21,3.66,2.98,garlic
3.62,3.21,3.67,2.99,garlic
3.62,3.21,3.66,2.99,garlic
3.62,3.21,3.66,2.99,garlic
3.62,3.21,3.67,2.99,garlic
3.62,3.21,3.67,2.99,garlic
3.63,3.21,3.67,2.99,garlic
3.62,3.22,3.67,2.99,garlic
3.63,3.22,3.68,2.99,garlic
3.63,3.22,3.67,2.99,garlic
3.62,3.22,3.67,2.98,garlic
3.62,3.22,3.67,2.99,garlic
3.63,3.22,3.67,2.98,garlic
3.62,3.22,3.67,2.98,garlic
3.63,3.22,3.67,2.98,garlic
3.63,3.22,3.67,2.97,garlic
3.63,3.22,3.67,2.97,garlic
3.62,3.22,3.67,2.97,garlic
3.63,3.22,3.67,2.97,garlic
3.62,3.22,3.67,2.97,garlic
3.62,3.22,3.67,2.97,garlic
3.62,3.22,3.67,2.96,garlic
3.62,3.22,3.67,2.96,garlic
3.63,3.22,3.67,2.96,garlic
3.63,3.21,3.67,2.96,garlic
3.62,3.21,3.67,2.96,garlic
3.63,3.21,3.67,2.96,garlic
3.63,3.21,3.67,2.96,garlic
3.63,3.21,3.67,2.96,garlic
3.63,3.21,3.67,2.96,garlic
3.63,3.21,3.67,2.96,garlic
3.63,3.21,3.67,2.96,garlic
3.63,3.22,3.66,2.97,garlic
3.63,3.21,3.67,2.97,garlic
3.63,3.22,3.66,2.97,garlic
3.63,3.23,3.67,2.96,garlic
3.63,3.23,3.67,2.96,garlic
3.63,3.24,3.66,2.96,garlic
3.63,3.25,3.66,2.96,garlic
3.63,3.25,3.67,2.96,garlic
3.63,3.25,3.67,2.96,garlic
3.63,3.25,3.67,2.96,garlic
3.63,3.25,3.66,2.96,garlic
3.63,3.25,3.67,2.96,garlic
3.63,3.24,3.67,2.96,garlic
3.63,3.24,3.66,2.96,garlic
3.63,3.23,3.67,2.96,garlic
3.62,3.23,3.66,2.96,garlic
3.63,3.23,3.67,2.95,garlic
3.63,3.22,3.67,2.95,garlic
3.63,3.22,3.67,2.96,garlic
3.63,3.22,3.66,2.96,garlic
3.63,3.22,3.67,2.96,garlic
3.63,3.21,3.67,2.96,garlic
3.63,3.21,3.67,2.97,garlic
3.63,3.21,3.67,2.97,garlic
3.63,3.21,3.66,2.97,garlic
3.63,3.21,3.67,2.97,garlic
3.63,3.21,3.67,2.97,garlic
3.63,3.21,3.67,2.97,garlic
3.63,3.22,3.67,2.97,garlic
3.63,3.22,3.67,2.97,garlic
3.63,3.21,3.67,2.97,garlic
3.77,3.4,3.85,3.06,garlic
3.77,3.4,3.85,3.06,garlic
3.77,3.4,3.84,3.06,garlic
3.77,3.4,3.84,3.06,garlic
3.77,3.4,3.84,3.06,garlic
3.77,3.4,3.85,3.06,garlic
3.77,3.4,3.84,3.06,garlic
3.77,3.4,3.85,3.07,garlic
3.77,3.4,3.85,3.06,garlic
3.77,3.4,3.85,3.06,garlic
3.77,3.41,3.84,3.06,garlic
3.77,3.41,3.85,3.06,garlic
3.77,3.41,3.85,3.06,garlic
3.77,3.4,3.85,3.06,garlic
3.77,3.41,3.85,3.06,garlic
3.77,3.41,3.85,3.06,garlic
3.77,3.4,3.85,3.06,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.06,garlic
3.77,3.4,3.84,3.06,garlic
3.77,3.41,3.85,3.06,garlic
3.77,3.41,3.85,3.07,garlic
3.77,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.06,garlic
3.78,3.41,3.85,3.06,garlic
3.78,3.41,3.85,3.06,garlic
3.77,3.4,3.85,3.06,garlic
3.77,3.41,3.85,3.06,garlic
3.78,3.41,3.85,3.06,garlic
3.78,3.41,3.85,3.06,garlic
3.78,3.41,3.85,3.07,garlic
3.77,3.41,3.85,3.06,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.06,garlic
3.78,3.41,3.85,3.06,garlic
3.78,3.41,3.85,3.06,garlic
3.78,3.41,3.85,3.06,garlic
3.78,3.41,3.85,3.06,garlic
3.78,3.41,3.85,3.07,garlic
3.77,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.4,3.85,3.07,garlic
3.78,3.41,3.85,3.06,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.4,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.79,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.78,3.41,3.85,3.07,garlic
3.79,3.41,3.86,3.07,garlic
3.78,3.41,3.86,3.07,garlic
3.79,3.41,3.85,3.07,garlic
3.79,3.41,3.85,3.07,garlic
3.79,3.41,3.85,3.07,garlic
3.79,3.41,3.85,3.07,garlic
3.79,3.41,3.86,3.07,garlic
3.79,3.41,3.85,3.08,garlic
3.78,3.41,3.85,3.08,garlic
3.79,3.41,3.85,3.07,garlic
3.79,3.41,3.86,3.07,garlic
3.79,3.41,3.85,3.07,garlic
3.79,3.41,3.85,3.07,garlic
3.79,3.41,3.85,3.07,garlic
3.79,3.41,3.85,3.07,garlic
3.79,3.41,3.85,3.07,garlic
3.79,3.41,3.85,3.07,garlic
3.79,3.41,3.86,3.08,garlic
3.79,3.41,3.85,3.07,garlic
3.79,3.41,3.85,3.08,garlic
3.79,3.41,3.86,3.08,garlic
3.79,3.41,3.85,3.08,garlic
3.79,3.41,3.86,3.07,garlic
3.79,3.41,3.86,3.08,garlic
3.79,3.41,3.86,3.08,garlic
3.79,3.41,3.85,3.08,garlic
3.79,3.41,3.86,3.07,garlic
3.79,3.41,3.86,3.07,garlic
3.79,3.41,3.86,3.08,garlic
3.79,3.41,3.86,3.08,garlic
3.79,3.41,3.86,3.08,garlic
3.79,3.41,3.86,3.08,garlic
3.79,3.41,3.86,3.08,garlic
3.79,3.41,3.86,3.08,garlic
3.79,3.41,3.86,3.08,garlic
3.79,3.41,3.86,3.08,garlic
3.79,3.41,3.86,3.07,garlic
3.79,3.41,3.86,3.08,garlic
3.79,3.41,3.86,3.08,garlic
3.79,3.41,3.86,3.08,garlic
3.79,3.41,3.86,3.08,garlic
3.79,3.41,3.86,3.08,garlic
3.79,3.42,3.85,3.08,garlic
3.79,3.42,3.86,3.08,garlic
3.79,3.41,3.86,3.08,garlic
3.79,3.41,3.85,3.08,garlic
3.79,3.42,3.86,3.08,garlic
3.79,3.42,3.86,3.08,garlic
3.8,3.41,3.86,3.08,garlic
3.79,3.42,3.86,3.08,garlic
3.8,3.41,3.86,3.08,garlic
3.79,3.41,3.86,3.08,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.41,3.86,3.08,garlic
3.79,3.41,3.86,3.08,garlic
3.8,3.41,3.86,3.08,garlic
3.79,3.41,3.86,3.08,garlic
3.8,3.41,3.86,3.08,garlic
3.8,3.41,3.86,3.08,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.41,3.86,3.09,garlic
3.8,3.41,3.86,3.08,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.41,3.86,3.08,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.41,3.86,3.08,garlic
3.8,3.41,3.86,3.08,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.41,3.86,3.08,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.85,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.85,3.08,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.41,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.41,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.85,3.09,garlic
3.8,3.41,3.86,3.09,garlic
3.8,3.41,3.86,3.09,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.41,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.81,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.08,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.81,3.42,3.86,3.09,garlic
3.81,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.81,3.42,3.86,3.09,garlic
3.8,3.42,3.86,3.09,garlic
3.81,3.42,3.86,3.08,garlic
3.81,3.42,3.86,3.09,garlic
3.78,4.2,3.49,2.59,ginger
3.78,4.2,3.49,2.59,ginger
3.78,4.2,3.5,2.59,ginger
3.78,4.2,3.5,2.59,ginger
3.78,4.2,3.5,2.59,ginger
3.78,4.2,3.5,2.59,ginger
3.78,4.21,3.5,2.59,ginger
3.78,4.21,3.5,2.59,ginger
3.78,4.21,3.5,2.59,ginger
3.78,4.21,3.51,2.59,ginger
3.78,4.21,3.51,2.59,ginger
3.79,4.21,3.51,2.59,ginger
3.78,4.21,3.51,2.59,ginger
3.78,4.21,3.52,2.59,ginger
3.78,4.21,3.51,2.59,ginger
3.78,4.22,3.51,2.59,ginger
3.78,4.21,3.52,2.59,ginger
3.78,4.21,3.52,2.59,ginger
3.78,4.22,3.52,2.59,ginger
3.78,4.21,3.52,2.59,ginger
3.78,4.22,3.52,2.59,ginger
3.78,4.22,3.52,2.59,ginger
3.78,4.22,3.52,2.59,ginger
3.78,4.22,3.52,2.59,ginger
3.78,4.22,3.52,2.59,ginger
3.78,4.22,3.52,2.6,ginger
3.78,4.22,3.52,2.6,ginger
3.78,4.22,3.52,2.59,ginger
3.78,4.22,3.52,2.59,ginger
3.78,4.22,3.52,2.59,ginger
