voc1,no2,eth,co,tag
1,1,0.87,0.79,background
1,1,0.87,0.79,background
1,1,0.87,0.79,background
1,0.99,0.87,0.79,background
1,1,0.87,0.79,background
3.44,3.19,3.9,2.75,garlic
3.45,3.2,3.9,2.76,garlic
3.46,3.2,3.9,2.76,garlic
3.47,3.2,3.9,2.76,garlic
3.48,3.21,3.91,2.76,garlic
3.48,3.21,3.91,2.77,garlic
3.49,3.21,3.91,2.77,garlic
3.5,3.21,3.91,2.77,garlic
3.51,3.22,3.91,2.78,garlic
3.52,3.22,3.91,2.77,garlic
3.53,3.22,3.92,2.78,garlic
3.53,3.22,3.92,2.78,garlic
3.54,3.22,3.92,2.78,garlic
3.55,3.22,3.92,2.78,garlic
3.55,3.23,3.92,2.78,garlic
3.56,3.23,3.92,2.78,garlic
3.56,3.23,3.93,2.78,garlic
3.57,3.23,3.92,2.78,garlic
3.58,3.23,3.92,2.78,garlic
3.59,3.24,3.93,2.78,garlic
3.59,3.24,3.93,2.79,garlic
3.59,3.24,3.93,2.79,garlic
3.6,3.24,3.93,2.79,garlic
3.6,3.24,3.93,2.8,garlic
3.61,3.24,3.93,2.8,garlic
3.62,3.24,3.93,2.8,garlic
3.62,3.24,3.93,2.81,garlic
3.63,3.24,3.93,2.81,garlic
3.63,3.25,3.93,2.81,garlic
3.64,3.24,3.93,2.82,garlic
3.64,3.24,3.93,2.82,garlic
3.65,3.25,3.93,2.83,garlic
3.65,3.25,3.93,2.83,garlic
3.65,3.25,3.94,2.83,garlic
3.66,3.25,3.93,2.83,garlic
3.66,3.25,3.93,2.83,garlic
3.66,3.25,3.94,2.83,garlic
3.67,3.26,3.94,2.84,garlic
3.67,3.25,3.94,2.84,garlic
3.67,3.26,3.94,2.84,garlic
3.68,3.26,3.94,2.84,garlic
3.68,3.26,3.94,2.84,garlic
3.69,3.26,3.94,2.85,garlic
3.69,3.26,3.94,2.85,garlic
3.69,3.26,3.94,2.85,garlic
3.7,3.26,3.94,2.85,garlic
3.7,3.26,3.94,2.85,garlic
3.7,3.26,3.94,2.86,garlic
3.7,3.26,3.94,2.86,garlic
3.7,3.26,3.94,2.86,garlic
3.7,3.26,3.94,2.86,garlic
3.71,3.26,3.95,2.86,garlic
3.71,3.27,3.94,2.87,garlic
3.72,3.27,3.95,2.87,garlic
3.72,3.26,3.94,2.87,garlic
3.72,3.27,3.94,2.87,garlic
3.72,3.27,3.95,2.87,garlic
3.72,3.27,3.95,2.87,garlic
3.73,3.27,3.95,2.87,garlic
3.73,3.27,3.94,2.87,garlic
3.73,3.27,3.94,2.87,garlic
3.73,3.27,3.95,2.87,garlic
3.73,3.27,3.95,2.87,garlic
3.74,3.27,3.95,2.87,garlic
3.74,3.27,3.95,2.88,garlic
3.75,3.27,3.95,2.88,garlic
3.75,3.28,3.95,2.88,garlic
3.75,3.28,3.95,2.88,garlic
3.75,3.28,3.95,2.88,garlic
3.76,3.28,3.95,2.88,garlic
3.76,3.28,3.95,2.87,garlic
3.76,3.28,3.95,2.88,garlic
3.76,3.28,3.95,2.88,garlic
3.77,3.28,3.95,2.88,garlic
3.77,3.28,3.95,2.88,garlic
3.77,3.28,3.95,2.88,garlic
3.77,3.28,3.95,2.88,garlic
3.77,3.28,3.96,2.88,garlic
3.77,3.28,3.95,2.89,garlic
3.77,3.28,3.95,2.88,garlic
3.78,3.28,3.95,2.89,garlic
3.78,3.28,3.95,2.89,garlic
3.78,3.28,3.95,2.89,garlic
3.78,3.28,3.95,2.88,garlic
3.79,3.28,3.95,2.89,garlic
3.78,3.28,3.95,2.89,garlic
3.79,3.28,3.95,2.88,garlic
3.79,3.29,3.95,2.88,garlic
3.79,3.29,3.95,2.88,garlic
3.79,3.29,3.95,2.88,garlic
3.79,3.28,3.95,2.88,garlic
3.79,3.29,3.95,2.88,garlic
3.79,3.29,3.95,2.87,garlic
3.8,3.29,3.95,2.87,garlic
3.8,3.29,3.95,2.86,garlic
3.8,3.29,3.95,2.86,garlic
3.8,3.29,3.95,2.85,garlic
3.81,3.29,3.95,2.85,garlic
3.81,3.29,3.95,2.84,garlic
3.81,3.29,3.95,2.84,garlic
3.81,3.29,3.95,2.84,garlic
3.81,3.29,3.95,2.84,garlic
3.81,3.29,3.95,2.84,garlic
3.81,3.29,3.95,2.83,garlic
3.81,3.29,3.95,2.83,garlic
3.81,3.29,3.95,2.83,garlic
3.81,3.29,3.95,2.83,garlic
3.82,3.29,3.95,2.84,garlic
3.82,3.29,3.95,2.83,garlic
3.82,3.29,3.95,2.84,garlic
3.82,3.29,3.95,2.84,garlic
3.81,3.29,3.95,2.84,garlic
3.82,3.29,3.95,2.84,garlic
3.82,3.29,3.94,2.84,garlic
3.82,3.29,3.95,2.85,garlic
3.82,3.29,3.94,2.85,garlic
3.82,3.29,3.94,2.86,garlic
3.82,3.29,3.94,2.86,garlic
3.82,3.29,3.94,2.86,garlic
3.82,3.29,3.95,2.86,garlic
3.82,3.29,3.94,2.86,garlic
3.82,3.29,3.94,2.87,garlic
3.83,3.29,3.94,2.87,garlic
3.83,3.29,3.94,2.87,garlic
3.83,3.29,3.94,2.87,garlic
3.83,3.29,3.94,2.87,garlic
3.83,3.29,3.94,2.87,garlic
3.83,3.29,3.94,2.87,garlic
3.83,3.29,3.95,2.87,garlic
3.83,3.29,3.94,2.87,garlic
3.83,3.29,3.94,2.87,garlic
3.83,3.29,3.94,2.87,garlic
3.83,3.29,3.94,2.87,garlic
3.83,3.29,3.94,2.86,garlic
3.84,3.29,3.94,2.86,garlic
3.84,3.29,3.94,2.86,garlic
3.84,3.29,3.94,2.85,garlic
3.84,3.29,3.94,2.85,garlic
3.84,3.29,3.94,2.85,garlic
3.84,3.29,3.94,2.84,garlic
3.84,3.29,3.94,2.85,garlic
3.84,3.29,3.94,2.85,garlic
3.84,3.29,3.93,2.85,garlic
3.84,3.29,3.94,2.85,garlic
3.84,3.29,3.94,2.86,garlic
3.85,3.29,3.94,2.86,garlic
3.84,3.29,3.94,2.87,garlic
3.85,3.29,3.94,2.87,garlic
3.84,3.29,3.93,2.88,garlic
3.84,3.29,3.93,2.88,garlic
3.85,3.29,3.93,2.89,garlic
3.85,3.29,3.93,2.9,garlic
3.85,3.29,3.93,2.9,garlic
3.84,3.29,3.93,2.9,garlic
3.85,3.29,3.93,2.91,garlic
3.85,3.29,3.94,2.91,garlic
3.85,3.29,3.93,2.91,garlic
3.85,3.29,3.94,2.91,garlic
3.85,3.29,3.94,2.92,garlic
3.85,3.29,3.93,2.92,garlic
3.85,3.29,3.93,2.92,garlic
3.85,3.29,3.93,2.92,garlic
3.86,3.29,3.93,2.93,garlic
3.85,3.29,3.93,2.93,garlic
3.86,3.29,3.94,2.93,garlic
3.86,3.29,3.93,2.93,garlic
3.86,3.3,3.93,2.94,garlic
3.86,3.29,3.93,2.94,garlic
3.86,3.3,3.93,2.94,garlic
3.86,3.3,3.93,2.94,garlic
3.86,3.3,3.93,2.95,garlic
3.86,3.29,3.93,2.95,garlic
3.86,3.3,3.93,2.95,garlic
3.86,3.3,3.93,2.95,garlic
3.86,3.3,3.93,2.96,garlic
3.86,3.3,3.93,2.96,garlic
3.86,3.3,3.93,2.96,garlic
3.86,3.3,3.93,2.97,garlic
3.87,3.3,3.93,2.97,garlic
3.86,3.3,3.93,2.97,garlic
3.87,3.3,3.93,2.98,garlic
3.87,3.3,3.93,2.98,garlic
3.87,3.3,3.93,2.98,garlic
3.87,3.3,3.93,2.99,garlic
3.87,3.3,3.93,2.99,garlic
3.87,3.3,3.93,2.99,garlic
3.87,3.3,3.93,2.99,garlic
3.87,3.3,3.93,3,garlic
3.87,3.3,3.93,2.99,garlic
3.87,3.3,3.93,3,garlic
3.88,3.3,3.93,3,garlic
3.88,3.3,3.93,3.01,garlic
3.88,3.3,3.93,3,garlic
3.88,3.3,3.93,3.01,garlic
3.88,3.3,3.93,3.01,garlic
3.88,3.31,3.93,3.01,garlic
3.88,3.3,3.93,3.01,garlic
3.88,3.31,3.93,3.01,garlic
3.88,3.31,3.93,3.01,garlic
3.88,3.31,3.93,3.02,garlic
3.88,3.3,3.93,3.02,garlic
3.88,3.31,3.93,3.02,garlic
3.88,3.31,3.93,3.02,garlic
3.88,3.31,3.93,3.02,garlic
3.88,3.31,3.92,3.03,garlic
3.88,3.31,3.93,3.03,garlic
3.88,3.31,3.93,3.03,garlic
3.88,3.31,3.93,3.03,garlic
3.89,3.3,3.94,3.04,garlic
3.89,3.31,3.93,3.04,garlic
3.89,3.31,3.93,3.04,garlic
3.89,3.31,3.93,3.04,garlic
3.89,3.31,3.93,3.04,garlic
3.89,3.31,3.93,3.04,garlic
3.89,3.31,3.94,3.04,garlic
3.89,3.32,3.93,3.05,garlic
3.89,3.31,3.93,3.05,garlic
3.89,3.31,3.93,3.05,garlic
3.89,3.31,3.93,3.05,garlic
3.89,3.32,3.93,3.05,garlic
3.89,3.31,3.93,3.05,garlic
3.9,3.32,3.93,3.05,garlic
3.9,3.32,3.93,3.05,garlic
3.9,3.32,3.93,3.05,garlic
3.9,3.31,3.93,3.05,garlic
3.9,3.32,3.94,3.05,garlic
3.9,3.32,3.93,3.05,garlic
3.9,3.32,3.94,3.05,garlic
3.9,3.32,3.93,3.05,garlic
3.9,3.32,3.93,3.05,garlic
3.9,3.32,3.93,3.06,garlic
3.9,3.32,3.94,3.05,garlic
3.9,3.32,3.93,3.05,garlic
3.9,3.32,3.94,3.05,garlic
3.91,3.32,3.93,3.05,garlic
3.91,3.32,3.93,3.05,garlic
3.91,3.32,3.93,3.05,garlic
3.91,3.32,3.93,3.05,garlic
3.9,3.32,3.93,3.05,garlic
3.91,3.32,3.93,3.05,garlic
3.91,3.32,3.93,3.05,garlic
3.91,3.32,3.94,3.05,garlic
3.91,3.32,3.93,3.05,garlic
3.91,3.32,3.93,3.05,garlic
3.91,3.32,3.94,3.04,garlic
3.91,3.33,3.93,3.04,garlic
3.91,3.32,3.94,3.04,garlic
3.91,3.32,3.94,3.04,garlic
3.91,3.32,3.94,3.04,garlic
3.91,3.32,3.93,3.04,garlic
3.91,3.32,3.93,3.05,garlic
3.91,3.32,3.94,3.05,garlic
3.91,3.32,3.93,3.05,garlic
3.91,3.32,3.93,3.05,garlic
3.91,3.32,3.93,3.04,garlic
3.91,3.32,3.93,3.05,garlic
3.91,3.32,3.93,3.05,garlic
3.91,3.32,3.94,3.05,garlic
3.91,3.32,3.93,3.05,garlic
3.91,3.32,3.93,3.05,garlic
3.91,3.32,3.93,3.05,garlic
3.91,3.32,3.93,3.04,garlic
3.91,3.32,3.93,3.05,garlic
3.91,3.32,3.93,3.04,garlic
3.91,3.32,3.93,3.04,garlic
3.91,3.32,3.93,3.04,garlic
3.91,3.33,3.93,3.04,garlic
3.91,3.32,3.93,3.04,garlic
3.92,3.32,3.93,3.04,garlic
3.91,3.32,3.93,3.05,garlic
3.91,3.32,3.93,3.05,garlic
3.91,3.32,3.93,3.05,garlic
3.92,3.32,3.93,3.05,garlic
3.92,3.32,3.93,3.06,garlic
3.91,3.32,3.93,3.06,garlic
3.91,3.32,3.93,3.07,garlic
3.91,3.32,3.93,3.07,garlic
3.92,3.32,3.93,3.07,garlic
3.91,3.32,3.93,3.06,garlic
3.92,3.32,3.93,3.07,garlic
3.91,3.32,3.93,3.08,garlic
3.91,3.32,3.93,3.08,garlic
3.92,3.32,3.93,3.07,garlic
3.92,3.32,3.93,3.08,garlic
3.92,3.32,3.93,3.08,garlic
3.92,3.32,3.93,3.09,garlic
3.92,3.32,3.93,3.08,garlic
3.92,3.32,3.93,3.09,garlic
3.92,3.32,3.93,3.1,garlic
3.92,3.32,3.93,3.09,garlic
3.92,3.32,3.93,3.1,garlic
3.92,3.32,3.93,3.1,garlic
3.92,3.32,3.93,3.1,garlic
3.92,3.32,3.93,3.11,garlic
3.92,3.32,3.93,3.11,garlic
3.92,3.32,3.93,3.11,garlic
3.92,3.32,3.92,3.12,garlic
3.92,3.32,3.93,3.11,garlic
3.93,3.32,3.93,3.12,garlic
3.92,3.32,3.93,3.12,garlic
3.92,3.32,3.93,3.13,garlic
3.92,3.33,3.93,3.13,garlic
3.92,3.33,3.93,3.13,garlic
3.93,3.33,3.93,3.13,garlic
3.92,3.33,3.93,3.13,garlic
3.93,3.33,3.93,3.13,garlic
3.92,3.32,3.92,3.14,garlic
3.93,3.32,3.93,3.14,garlic
3.92,3.33,3.93,3.14,garlic
3.93,3.33,3.93,3.14,garlic
3.93,3.33,3.93,3.14,garlic
3.92,3.33,3.93,3.14,garlic
3.93,3.33,3.93,3.14,garlic
3.92,3.33,3.93,3.14,garlic
3.93,3.33,3.93,3.15,garlic
3.93,3.33,3.93,3.15,garlic
3.93,3.33,3.93,3.15,garlic
3.93,3.33,3.93,3.15,garlic
3.93,3.33,3.93,3.15,garlic
3.93,3.33,3.93,3.15,garlic
3.93,3.33,3.93,3.15,garlic
3.93,3.34,3.93,3.15,garlic
3.93,3.33,3.93,3.15,garlic
3.93,3.33,3.93,3.15,garlic
3.93,3.33,3.93,3.16,garlic
3.93,3.33,3.93,3.15,garlic
3.93,3.33,3.93,3.16,garlic
3.93,3.33,3.93,3.16,garlic
3.93,3.34,3.93,3.16,garlic
3.93,3.34,3.93,3.16,garlic
3.93,3.34,3.93,3.16,garlic
3.93,3.34,3.93,3.16,garlic
3.93,3.34,3.93,3.16,garlic
3.93,3.34,3.93,3.16,garlic
3.94,3.33,3.93,3.16,garlic
3.94,3.34,3.93,3.17,garlic
3.94,3.34,3.93,3.17,garlic
3.94,3.34,3.93,3.17,garlic
3.93,3.33,3.93,3.17,garlic
3.94,3.34,3.93,3.17,garlic
3.94,3.34,3.93,3.17,garlic
3.94,3.34,3.93,3.18,garlic
3.94,3.34,3.93,3.18,garlic
3.94,3.34,3.93,3.18,garlic
3.94,3.34,3.93,3.18,garlic
3.94,3.34,3.93,3.19,garlic
3.93,3.34,3.93,3.19,garlic
3.94,3.34,3.93,3.19,garlic
3.94,3.34,3.93,3.19,garlic
3.94,3.34,3.93,3.19,garlic
3.94,3.34,3.93,3.2,garlic
3.94,3.34,3.93,3.19,garlic
3.94,3.34,3.93,3.2,garlic
3.94,3.34,3.93,3.19,garlic
3.94,3.34,3.93,3.2,garlic
3.94,3.34,3.93,3.2,garlic
3.94,3.34,3.93,3.21,garlic
3.94,3.34,3.93,3.21,garlic
3.94,3.34,3.93,3.21,garlic
3.94,3.34,3.93,3.22,garlic
3.94,3.34,3.93,3.22,garlic
3.94,3.34,3.93,3.22,garlic
3.95,3.34,3.93,3.22,garlic
3.95,3.34,3.93,3.22,garlic
3.94,3.34,3.93,3.22,garlic
3.94,3.34,3.93,3.23,garlic
3.95,3.34,3.93,3.23,garlic
3.95,3.34,3.93,3.23,garlic
3.95,3.35,3.93,3.24,garlic
3.95,3.35,3.93,3.24,garlic
3.95,3.35,3.92,3.24,garlic
3.95,3.35,3.93,3.24,garlic
3.95,3.34,3.93,3.24,garlic
3.95,3.35,3.93,3.24,garlic
3.95,3.35,3.93,3.24,garlic
3.95,3.35,3.93,3.24,garlic
3.95,3.35,3.93,3.24,garlic
3.95,3.35,3.93,3.23,garlic
3.95,3.35,3.93,3.23,garlic
3.95,3.35,3.93,3.23,garlic
3.95,3.35,3.93,3.23,garlic
3.95,3.35,3.93,3.23,garlic
3.95,3.35,3.93,3.23,garlic
3.96,3.35,3.93,3.23,garlic
3.95,3.35,3.93,3.23,garlic
3.96,3.35,3.93,3.23,garlic
3.95,3.35,3.93,3.23,garlic
3.95,3.35,3.94,3.24,garlic
3.96,3.35,3.93,3.24,garlic
3.95,3.35,3.93,3.25,garlic
3.96,3.35,3.93,3.24,garlic
3.96,3.35,3.93,3.25,garlic
3.95,3.35,3.93,3.25,garlic
3.96,3.35,3.94,3.25,garlic
3.96,3.35,3.93,3.25,garlic
3.96,3.35,3.94,3.26,garlic
3.95,3.35,3.94,3.26,garlic
3.96,3.35,3.94,3.26,garlic
3.96,3.35,3.93,3.26,garlic
3.95,3.35,3.93,3.25,garlic
3.96,3.35,3.94,3.26,garlic
3.96,3.35,3.93,3.25,garlic
3.96,3.35,3.93,3.25,garlic
3.96,3.35,3.94,3.26,garlic
3.96,3.35,3.93,3.26,garlic
3.96,3.35,3.94,3.26,garlic
3.96,3.35,3.94,3.26,garlic
3.96,3.35,3.93,3.26,garlic
3.96,3.35,3.93,3.26,garlic
3.96,3.35,3.93,3.26,garlic
3.96,3.36,3.93,3.27,garlic
3.96,3.36,3.94,3.27,garlic
3.96,3.35,3.93,3.27,garlic
3.96,3.36,3.93,3.27,garlic
3.96,3.36,3.93,3.27,garlic
3.96,3.35,3.93,3.27,garlic
3.96,3.36,3.93,3.28,garlic
3.96,3.36,3.93,3.28,garlic
3.96,3.36,3.93,3.28,garlic
3.96,3.36,3.93,3.28,garlic
3.96,3.36,3.93,3.28,garlic
3.96,3.36,3.94,3.28,garlic
3.97,3.36,3.93,3.28,garlic
3.96,3.36,3.93,3.28,garlic
3.96,3.36,3.93,3.27,garlic
3.97,3.36,3.93,3.27,garlic
3.96,3.36,3.94,3.28,garlic
3.96,3.36,3.93,3.28,garlic
3.97,3.36,3.94,3.28,garlic
3.97,3.36,3.93,3.28,garlic
3.96,3.36,3.93,3.28,garlic
3.96,3.36,3.93,3.28,garlic
3.97,3.36,3.94,3.28,garlic
3.97,3.36,3.93,3.28,garlic
3.96,3.36,3.93,3.28,garlic
3.96,3.36,3.93,3.28,garlic
3.96,3.36,3.94,3.29,garlic
3.97,3.36,3.94,3.29,garlic
3.97,3.36,3.94,3.29,garlic
3.96,3.36,3.94,3.29,garlic
3.96,3.36,3.94,3.3,garlic
3.97,3.36,3.94,3.3,garlic
3.96,3.36,3.94,3.3,garlic
3.97,3.36,3.93,3.3,garlic
3.97,3.36,3.93,3.3,garlic
3.97,3.36,3.94,3.3,garlic
3.97,3.36,3.93,3.31,garlic
3.97,3.36,3.94,3.31,garlic
3.97,3.36,3.94,3.31,garlic
3.97,3.36,3.93,3.31,garlic
3.97,3.36,3.93,3.31,garlic
3.97,3.36,3.93,3.31,garlic
3.97,3.36,3.93,3.31,garlic
3.97,3.37,3.93,3.32,garlic
3.97,3.36,3.94,3.32,garlic
3.97,3.37,3.93,3.32,garlic
3.97,3.37,3.94,3.32,garlic
3.97,3.37,3.94,3.32,garlic
3.97,3.37,3.93,3.32,garlic
3.97,3.37,3.94,3.33,garlic
3.97,3.36,3.94,3.33,garlic
3.97,3.37,3.94,3.33,garlic
3.97,3.37,3.93,3.33,garlic
3.97,3.37,3.94,3.33,garlic
3.97,3.37,3.94,3.32,garlic
3.97,3.37,3.94,3.32,garlic
3.97,3.37,3.94,3.32,garlic
3.97,3.37,3.93,3.32,garlic
3.97,3.37,3.94,3.32,garlic
3.97,3.37,3.94,3.31,garlic
3.97,3.37,3.94,3.31,garlic
3.97,3.37,3.94,3.32,garlic
3.97,3.37,3.94,3.31,garlic
3.98,3.37,3.94,3.31,garlic
3.97,3.37,3.94,3.31,garlic
3.98,3.37,3.94,3.31,garlic
3.97,3.37,3.94,3.31,garlic
3.97,3.37,3.94,3.31,garlic
3.98,3.37,3.94,3.31,garlic
3.98,3.37,3.94,3.32,garlic
3.97,3.37,3.94,3.32,garlic
3.98,3.37,3.94,3.32,garlic
3.97,3.37,3.94,3.32,garlic
3.97,3.37,3.94,3.32,garlic
3.98,3.37,3.94,3.33,garlic
3.97,3.37,3.94,3.33,garlic
3.97,3.37,3.94,3.33,garlic
3.98,3.37,3.94,3.33,garlic
3.97,3.37,3.94,3.33,garlic
3.97,3.37,3.94,3.33,garlic
3.98,3.37,3.94,3.33,garlic
3.98,3.37,3.94,3.33,garlic
3.97,3.37,3.94,3.33,garlic
3.98,3.37,3.94,3.32,garlic
3.98,3.37,3.93,3.32,garlic
3.98,3.37,3.94,3.31,garlic
3.97,3.37,3.94,3.31,garlic
3.98,3.37,3.94,3.3,garlic
3.98,3.38,3.94,3.29,garlic
3.98,3.38,3.94,3.28,garlic
3.97,3.38,3.94,3.28,garlic
3.97,3.38,3.94,3.27,garlic
3.97,3.37,3.94,3.26,garlic
3.97,3.37,3.94,3.26,garlic
3.98,3.37,3.94,3.26,garlic
3.97,3.37,3.94,3.26,garlic
3.97,3.37,3.94,3.26,garlic
3.97,3.37,3.94,3.26,garlic
3.97,3.37,3.94,3.26,garlic
3.97,3.37,3.94,3.26,garlic
3.97,3.37,3.94,3.26,garlic
3.97,3.37,3.94,3.26,garlic
3.97,3.37,3.94,3.26,garlic
3.97,3.37,3.94,3.26,garlic
3.97,3.37,3.94,3.26,garlic
3.97,3.37,3.93,3.26,garlic
3.97,3.37,3.94,3.26,garlic
3.97,3.37,3.93,3.26,garlic
3.97,3.36,3.94,3.26,garlic
3.97,3.36,3.94,3.26,garlic
3.96,3.37,3.93,3.26,garlic
3.97,3.37,3.94,3.26,garlic
3.97,3.36,3.93,3.26,garlic
3.96,3.36,3.94,3.26,garlic
3.97,3.37,3.93,3.26,garlic
3.97,3.36,3.93,3.26,garlic
3.96,3.37,3.93,3.26,garlic
3.97,3.36,3.93,3.26,garlic
3.96,3.36,3.93,3.26,garlic
3.97,3.36,3.93,3.26,garlic
3.97,3.36,3.93,3.27,garlic
3.97,3.36,3.93,3.27,garlic
3.97,3.36,3.93,3.27,garlic
3.96,3.36,3.93,3.27,garlic
3.96,3.36,3.93,3.27,garlic
3.97,3.36,3.93,3.27,garlic
3.97,3.36,3.93,3.28,garlic
3.96,3.36,3.93,3.28,garlic
3.96,3.36,3.93,3.29,garlic
3.97,3.36,3.93,3.28,garlic
3.96,3.36,3.93,3.29,garlic
3.97,3.36,3.93,3.29,garlic
3.96,3.36,3.93,3.29,garlic
3.96,3.36,3.93,3.29,garlic
3.96,3.36,3.93,3.29,garlic
3.96,3.36,3.93,3.3,garlic
3.96,3.36,3.93,3.29,garlic
3.96,3.36,3.93,3.3,garlic
3.97,3.36,3.92,3.3,garlic
3.96,3.36,3.93,3.3,garlic
3.96,3.36,3.93,3.3,garlic
3.96,3.36,3.93,3.3,garlic
3.96,3.36,3.93,3.31,garlic
3.96,3.36,3.93,3.31,garlic
3.96,3.36,3.93,3.31,garlic
3.96,3.36,3.93,3.31,garlic
3.96,3.36,3.93,3.32,garlic
3.96,3.36,3.93,3.32,garlic
3.96,3.36,3.93,3.32,garlic
3.96,3.36,3.93,3.32,garlic
3.97,3.36,3.93,3.33,garlic
3.96,3.36,3.93,3.33,garlic
3.96,3.36,3.93,3.33,garlic
3.96,3.36,3.93,3.34,garlic
3.96,3.36,3.93,3.34,garlic
3.96,3.36,3.92,3.34,garlic
3.96,3.36,3.93,3.34,garlic
3.96,3.36,3.92,3.35,garlic
3.97,3.36,3.93,3.35,garlic
3.97,3.36,3.93,3.35,garlic
3.96,3.36,3.93,3.35,garlic
3.97,3.36,3.92,3.36,garlic
3.97,3.37,3.92,3.36,garlic
3.96,3.36,3.93,3.36,garlic
3.97,3.37,3.93,3.36,garlic
3.96,3.37,3.93,3.36,garlic
3.97,3.37,3.93,3.36,garlic
3.96,3.37,3.93,3.36,garlic
3.97,3.37,3.93,3.36,garlic
3.97,3.37,3.92,3.37,garlic
3.97,3.37,3.93,3.37,garlic
3.97,3.37,3.93,3.37,garlic
3.97,3.37,3.93,3.37,garlic
3.96,3.37,3.93,3.37,garlic
3.97,3.37,3.93,3.37,garlic
3.97,3.37,3.93,3.38,garlic
3.97,3.37,3.93,3.38,garlic
3.97,3.37,3.93,3.38,garlic
3.97,3.37,3.93,3.38,garlic
3.97,3.37,3.93,3.38,garlic
3.97,3.37,3.93,3.38,garlic
3.97,3.38,3.93,3.38,garlic
3.97,3.38,3.93,3.38,garlic
3.97,3.38,3.93,3.39,garlic
3.97,3.38,3.93,3.39,garlic
3.97,3.37,3.93,3.39,garlic
3.97,3.38,3.93,3.39,garlic
3.97,3.38,3.93,3.39,garlic
3.97,3.38,3.93,3.38,garlic
3.97,3.38,3.93,3.38,garlic
3.97,3.38,3.93,3.39,garlic
3.97,3.38,3.94,3.38,garlic
3.97,3.38,3.94,3.38,garlic
3.97,3.38,3.94,3.38,garlic
3.97,3.38,3.93,3.38,garlic
3.97,3.38,3.94,3.38,garlic
3.97,3.38,3.94,3.38,garlic
3.98,3.38,3.94,3.37,garlic
3.98,3.38,3.94,3.37,garlic
3.98,3.38,3.94,3.38,garlic
3.98,3.38,3.94,3.37,garlic
3.98,3.38,3.94,3.37,garlic
3.98,3.38,3.94,3.37,garlic
3.97,3.38,3.94,3.37,garlic
3.98,3.38,3.94,3.38,garlic
3.97,3.38,3.94,3.38,garlic
3.98,3.38,3.94,3.38,garlic
3.98,3.38,3.94,3.38,garlic
3.98,3.38,3.94,3.38,garlic
3.98,3.38,3.94,3.38,garlic
3.98,3.38,3.94,3.38,garlic
3.98,3.39,3.94,3.38,garlic
3.98,3.39,3.94,3.38,garlic
3.98,3.38,3.94,3.38,garlic
3.98,3.38,3.94,3.38,garlic
3.98,3.39,3.94,3.38,garlic
3.98,3.38,3.94,3.38,garlic
3.98,3.39,3.94,3.38,garlic
3.98,3.39,3.94,3.38,garlic
3.97,3.39,3.94,3.38,garlic
3.98,3.38,3.94,3.38,garlic
3.98,3.38,3.94,3.38,garlic
3.98,3.38,3.94,3.38,garlic
3.98,3.39,3.94,3.38,garlic
3.98,3.38,3.94,3.38,garlic
3.98,3.39,3.94,3.38,garlic
3.97,3.39,3.94,3.38,garlic
3.98,3.39,3.94,3.38,garlic
3.98,3.39,3.94,3.38,garlic
3.98,3.39,3.94,3.38,garlic
3.97,3.38,3.94,3.38,garlic
3.98,3.38,3.94,3.38,garlic
3.97,3.38,3.94,3.39,garlic
3.98,3.38,3.94,3.39,garlic
3.98,3.39,3.94,3.39,garlic
3.98,3.38,3.94,3.39,garlic
3.98,3.38,3.94,3.39,garlic
3.98,3.38,3.94,3.39,garlic
3.98,3.38,3.94,3.39,garlic
3.98,3.39,3.94,3.39,garlic
3.98,3.39,3.94,3.38,garlic
3.97,3.39,3.94,3.38,garlic
3.98,3.39,3.94,3.38,garlic
3.98,3.38,3.94,3.38,garlic
3.98,3.39,3.93,3.37,garlic
3.98,3.39,3.94,3.38,garlic
3.98,3.39,3.93,3.37,garlic
3.98,3.38,3.94,3.38,garlic
3.98,3.39,3.94,3.37,garlic
3.98,3.39,3.94,3.38,garlic
3.98,3.39,3.93,3.38,garlic
3.98,3.39,3.94,3.38,garlic
3.98,3.39,3.94,3.37,garlic
3.97,3.39,3.94,3.37,garlic
3.98,3.39,3.93,3.38,garlic
3.97,3.39,3.94,3.38,garlic
3.98,3.39,3.94,3.38,garlic
3.98,3.39,3.93,3.38,garlic
3.98,3.39,3.94,3.38,garlic
3.98,3.39,3.94,3.38,garlic
3.98,3.39,3.94,3.38,garlic
3.98,3.39,3.94,3.38,garlic
3.97,3.39,3.94,3.38,garlic
3.97,3.39,3.94,3.38,garlic
3.97,3.38,3.94,3.38,garlic
3.98,3.38,3.94,3.38,garlic
3.98,3.38,3.94,3.38,garlic
3.97,3.38,3.94,3.38,garlic
3.97,3.39,3.94,3.38,garlic
3.97,3.39,3.93,3.38,garlic
3.98,3.38,3.94,3.38,garlic
3.97,3.38,3.94,3.38,garlic
3.97,3.39,3.94,3.38,garlic
3.97,3.39,3.94,3.38,garlic
3.97,3.39,3.93,3.38,garlic
3.97,3.38,3.94,3.37,garlic
3.97,3.39,3.93,3.37,garlic
3.97,3.39,3.94,3.37,garlic
3.97,3.39,3.93,3.37,garlic
3.98,3.39,3.94,3.36,garlic
3.97,3.39,3.93,3.36,garlic
3.97,3.39,3.94,3.37,garlic
3.97,3.38,3.94,3.36,garlic
3.97,3.39,3.93,3.37,garlic
3.97,3.38,3.94,3.37,garlic
3.97,3.39,3.94,3.37,garlic
